Date,ASIANPAINT.csv,AXISBANK.csv,BAJAJFINSV.csv,BAJFINANCE.csv,BHARTIARTL.csv,HCLTECH.csv,HDFCBANK.csv,HINDUNILVR.csv,ICICIBANK.csv,INDUSINDBK.csv,INFY.csv,ITC.csv,JSWSTEEL.csv,KOTAKBANK.csv,LT.csv,M&M.csv,MARUTI.csv,NESTLEIND.csv,NTPC.csv,POWERGRID.csv,RELIANCE.csv,SBIN.csv,SUNPHARMA.csv,TATAMOTORS.csv,TATASTEEL.csv,TCS.csv,TECHM.csv,TITAN.csv,ULTRACEMCO.csv,WIPRO.csv
02-03-2021,2390.850098,731.400024,987.539978,5307.950195,541.25,953.700012,1566.400024,2178,610.5,1072.949951,1304.050049,209.800003,413.549988,1844,1485.599976,859.900024,7215.25,1657.194946,112.599998,126.478127,2106.199951,393.950012,614.400024,345.700012,73.519997,3010.550049,967.799988,1470.900024,6420.049805,430.700012
03-03-2021,2402.25,753.650024,1038.685059,5544.950195,546.25,964.849976,1586.449951,2194.100098,631.849976,1100.050049,1343.599976,209.899994,427.950012,1898.699951,1496.699951,852.200012,7124.299805,1669.484985,112.599998,127.940628,2201.350098,405.049988,624.150024,348.5,77.669998,3058.649902,975.799988,1474.349976,6499.5,435.450012
04-03-2021,2417.899902,736.75,1012.799988,5486.950195,539.450012,958.25,1553.199951,2196.699951,620.900024,1092.099976,1330.300049,209.699997,414.149994,1897.5,1462.099976,845.75,7133.450195,1664.939941,110.800003,126.618752,2175.699951,395.799988,618.650024,339.200012,75.809998,3047.699951,968.25,1470.349976,6776.5,438.850006
05-03-2021,2386.75,731.200012,995.210022,5444.399902,532.400024,941.299988,1529.650024,2201.800049,609.700012,1039.75,1316,208.75,406.5,1923.75,1463.599976,840,7247.799805,1677.444946,108.75,123.918747,2178.550049,383.799988,610.950012,325.100006,73.330002,3007,959.5,1474.650024,6810.25,420.399994
08-03-2021,2383.300049,742.900024,983.25,5323.399902,525.700012,962.150024,1519.400024,2174.449951,608.150024,1018.400024,1336.300049,208.050003,408.049988,1915.25,1513.849976,850.349976,7260,1685.13501,110.550003,123.918747,2190.449951,389.549988,614.849976,321.25,73.735001,3007.199951,968.549988,1455.650024,6658.899902,416.850006
09-03-2021,2423.300049,745.400024,996.929993,5414.700195,521.650024,973,1562.650024,2198.100098,625.200012,1023.849976,1345.699951,207.75,401.25,1979.5,1508.25,852.150024,7301.399902,1689.935059,109.449997,121.471878,2190.199951,387.5,611.650024,315.200012,70.660004,3049.949951,988.299988,1456.800049,6696.25,418.799988
10-03-2021,2431.899902,760.450012,999.275024,5541.149902,525.900024,987.950012,1555.800049,2227.949951,625.75,1039.449951,1368.099976,206.449997,414,1963.5,1524.099976,863.599976,7274.549805,1693.670044,109.650002,120.993752,2181.699951,387.5,626,321.350006,72.419998,3071.949951,1008.700012,1471.25,6767.149902,426.649994
12-03-2021,2401.949951,750.299988,994.934998,5554.649902,524.049988,980,1551.650024,2205.800049,612.849976,1023.099976,1374.599976,205.25,419.149994,1936.5,1514.349976,855.849976,7099.850098,1676.619995,109.199997,123.75,2138.649902,381.200012,613.25,317.450012,71.985001,3056.899902,1003.900024,1482.5,6640.149902,425
15-03-2021,2355.949951,744.650024,968.315002,5438.700195,522.75,992.150024,1529.150024,2211.149902,603.25,1038.550049,1373.099976,205.449997,429.649994,1918.699951,1484.150024,844.450012,7087.049805,1683.125,110.449997,126.056252,2108.75,383.700012,605.349976,318.450012,73.605003,3066.350098,1026.199951,1491.650024,6559.200195,426.399994
16-03-2021,2470.800049,737.599976,960.89502,5467,529.299988,1006.349976,1512.800049,2243.800049,594.900024,1035.300049,1384.25,208.050003,425.399994,1903.800049,1461,842.599976,7155.100098,1674.925049,109.650002,126.140625,2100.449951,378.450012,602.049988,319.75,72.404999,3108.699951,1028,1500.349976,6639.25,429.25
17-03-2021,2422.649902,727.849976,954.484985,5358.700195,522.849976,987.5,1495.650024,2229.199951,589.25,1009.049988,1387.199951,210.550003,423,1867.949951,1438.25,836.75,7063.149902,1645.810059,106.449997,124.087502,2055.149902,368.049988,585.200012,305.850006,70.440002,3112.699951,1020.200012,1472.650024,6519.049805,419.549988
18-03-2021,2404.25,717.900024,942.955017,5371.600098,526,948.299988,1490.349976,2215.149902,578.349976,1002.700012,1336.25,217.399994,423.149994,1831.349976,1428.449951,845.349976,7114.149902,1620.27002,103.75,124.368752,2009.5,366.600006,574.5,306.899994,70.495003,3036.800049,996.150024,1467.849976,6513.25,410.100006
19-03-2021,2410.399902,726.25,944.280029,5451.899902,530.25,960.75,1497.099976,2313.449951,586.5,1011.75,1345.349976,223.100006,440.649994,1831.599976,1411.25,850.099976,7111.950195,1644.435059,108.5,129.571869,2081.899902,371.100006,578.599976,308.950012,73.300003,3063.25,989.25,1467.699951,6668,410.549988
22-03-2021,2424.850098,716.25,940.869995,5389.149902,527.900024,977.599976,1469.300049,2352.25,573.400024,967.950012,1370.5,226,445.649994,1824.050049,1399.849976,853.599976,7103.200195,1659.425049,110,125.746872,2061.850098,367.049988,590.950012,303.049988,74.349998,3129.600098,1012.75,1459.800049,6728,414.149994
23-03-2021,2409.449951,730.75,939.98999,5377.25,529.200012,980.75,1500.349976,2337.399902,586.299988,990,1371.199951,222.149994,441.75,1813.150024,1404.75,844.650024,7185.25,1669.359985,108.75,123.271873,2089.050049,372.5,587.900024,307.299988,74.095001,3142.050049,1013.849976,1496.900024,6934.149902,415.649994
24-03-2021,2444.199951,706.450012,919.77002,5269.850098,523.599976,975.900024,1479.949951,2318.149902,567.450012,959.650024,1353.800049,216.050003,437.799988,1782.300049,1368.550049,811.150024,7067.299805,1645.26001,106,124.481247,2047.300049,359.899994,584.900024,294.450012,70.339996,3120.949951,994.799988,1487.800049,6859.5,410.950012
25-03-2021,2401.850098,694.700012,905.994995,5121.75,508,957.25,1464.650024,2237.699951,571.400024,958.299988,1333.75,211.25,438.049988,1763.900024,1371.449951,792.849976,6786.149902,1617.38501,103,121.893753,1992.75,355.149994,577.349976,285.5,72.290001,3068.050049,970.549988,1450.550049,6670.149902,399.799988
26-03-2021,2504.550049,697.950012,946.664978,5183.100098,522.299988,958.849976,1492.199951,2315,578.549988,952.700012,1336.300049,210.899994,444.950012,1772.650024,1397.550049,800.950012,6785.25,1656.829956,104.150002,120.712502,1994.25,357.100006,587.099976,296.299988,76.665001,3068.149902,991.25,1506.099976,6735.899902,403.850006
30-03-2021,2577.649902,695.099976,949.695007,5192.700195,521.400024,996.349976,1553.550049,2398.100098,591.349976,963.200012,1385.550049,214.600006,467.549988,1780.800049,1423.150024,795,6852.600098,1711.405029,107.699997,124.678123,2028.599976,361.100006,597.549988,296.950012,79.974998,3159.949951,1016.700012,1552.75,6790.25,417.899994
31-03-2021,2536.75,697.5,966.780029,5148.899902,517.299988,983.450012,1493.550049,2430.800049,581.25,954,1367.75,218.5,467.850006,1754,1418.349976,795.099976,6859.75,1717.025024,106.449997,121.303123,2003.199951,364.350006,597.599976,301.850006,81.195,3177.600098,991.25,1557.400024,6737.299805,414.200012
01-04-2021,2553.149902,713.549988,979.02002,5270,520.900024,1002.599976,1486.5,2399.449951,593.950012,993.349976,1385.300049,220.050003,508.600006,1804.449951,1444.550049,808.049988,6922.600098,1710.214966,107.75,123.046875,2021.699951,370.549988,610.849976,307.600006,86.285004,3165.899902,991.75,1558.5,6898.450195,416.200012
05-04-2021,2510.5,685.5,948.890015,4963.700195,528.200012,1033.449951,1449,2373.449951,571.150024,937.349976,1410.150024,212.600006,517.549988,1759.5,1403.550049,774.349976,6768.350098,1690.920044,106.099998,120.459373,1992.800049,353.649994,608.599976,305.049988,86.739998,3239.300049,997.25,1534.75,6794.350098,425.5
06-04-2021,2612.649902,677.849976,952.059998,4992.25,532.099976,1028.5,1440.949951,2407.550049,565.950012,927.099976,1411.150024,212.600006,537.150024,1768.400024,1400.849976,781.200012,6751.950195,1707.829956,105.949997,117.703125,1983.650024,350.549988,620.049988,307.649994,86.285004,3263.850098,991.5,1525.849976,6734.450195,426.950012
07-04-2021,2627.649902,688.150024,953.929993,5076.75,541.5,1037.099976,1447.349976,2404.100098,577.549988,945.450012,1430.25,213.800003,562.299988,1791.550049,1403.900024,796.400024,6864.899902,1742.064941,105.449997,118.574997,2002.800049,358.450012,620.799988,307.799988,87.474998,3270.75,1003.049988,1513.949951,6756.450195,438
08-04-2021,2650.600098,681.650024,965.559998,5030.350098,542.950012,1037.449951,1433.550049,2409.649902,576.75,935.349976,1439.800049,213.149994,614.299988,1783.599976,1419.099976,794.849976,6826.549805,1766.790039,104.949997,117.5625,2005,355.600006,614.299988,313.850006,91.764999,3316.5,1028.300049,1573.75,6976.950195,441.899994
09-04-2021,2628.649902,668.450012,962.994995,4873.200195,545.349976,1044.949951,1421.650024,2475.949951,566.450012,923.900024,1440.75,213.050003,620.599976,1799.150024,1404,791.349976,6830.049805,1758.060059,102.75,117.168747,1982.650024,353.049988,636.950012,318.149994,89.919998,3322.199951,1052.650024,1591.75,6826.049805,449.450012
12-04-2021,2600.649902,635.349976,916.215027,4512.950195,522.349976,1009.049988,1366.599976,2460.550049,538.400024,844.400024,1425.800049,205.350006,604.200012,1742.25,1345.099976,751.400024,6518.649902,1749.569946,98.949997,113.118752,1911.300049,328.799988,619.150024,286.600006,85.135002,3241.449951,1038.099976,1508.400024,6505.5,432.5
13-04-2021,2571.5,661.25,980.994995,4727.399902,536,981.849976,1400.300049,2455.800049,560.450012,880.650024,1398.599976,208.699997,630.400024,1775.849976,1373.5,811.650024,6818.450195,1716.214966,100.449997,117.506248,1931.900024,340.950012,627.400024,302.700012,87.894997,3105,1001.299988,1530.650024,6604.799805,418.649994
15-04-2021,2586.449951,668.799988,974.775024,4660.25,539.200012,991.400024,1430.150024,2457,575.5,858.299988,1361.5,206.699997,628.900024,1772.699951,1374.650024,805.200012,6652,1687.189941,101.300003,116.887497,1943.900024,342.399994,632.950012,303.5,89.785004,3218.949951,993.900024,1537.400024,6537.299805,431
16-04-2021,2665.800049,669.349976,982.23999,4616.549805,540.549988,1012.549988,1428.449951,2456.649902,566.599976,865.349976,1352.550049,207.949997,619,1765.550049,1359.699951,822.099976,6649.649902,1723.810059,102.400002,118.068748,1934,339.899994,646.049988,309.899994,88.959999,3193.300049,1010.599976,1549.949951,6716.850098,469.25
19-04-2021,2571.949951,648,947.094971,4478.049805,526.450012,996.849976,1411.900024,2426.25,559.599976,831.700012,1362.599976,205.600006,615.650024,1701.050049,1310.800049,794.700012,6517.399902,1709.035034,99.099998,113.146873,1902.550049,331.25,640.299988,300.950012,88.695,3163.100098,1000.799988,1518.699951,6509.350098,472.649994
20-04-2021,2555.649902,651.299988,982.10498,4610,530.150024,961.400024,1390.75,2393.149902,559,844.799988,1350.699951,203.550003,620.5,1698.25,1331.5,810.349976,6644.799805,1708.625,98.900002,114.581253,1901.400024,329.600006,645.049988,297.950012,89.43,3144.100098,984.099976,1522.849976,6203.149902,469.950012
22-04-2021,2509.550049,658.849976,985.51001,4691.700195,530.849976,961.150024,1422.050049,2349.800049,579.150024,835.75,1351.050049,205.850006,640.900024,1736.75,1336.199951,799.650024,6650.399902,1677.86499,99.199997,114.525002,1906.050049,336.600006,640.25,294.549988,92.120003,3119.100098,968.25,1480.900024,6093.5,486.600006
23-04-2021,2518.199951,670.849976,991.905029,4665.100098,521.849976,955.799988,1414.300049,2308.050049,570.049988,850,1333.849976,205.350006,635.150024,1735.300049,1322.900024,778.599976,6674.899902,1662.444946,102.550003,118.800003,1904.400024,336.450012,637.650024,294,92.519997,3109.800049,950.400024,1460.949951,6058.399902,475.700012
26-04-2021,2557.850098,700.400024,999.85498,4730.600098,527.549988,928.400024,1404.900024,2360.449951,590.75,859.349976,1343.650024,205.300003,656,1759.550049,1335.849976,780.450012,6640.600098,1686.64502,102.550003,121.106247,1937.449951,344.350006,634.549988,295.399994,94.040001,3101.100098,963.150024,1480.449951,6277.200195,480.100006
27-04-2021,2574.649902,699.299988,1008.570007,4873.450195,534.450012,928.950012,1438.5,2381.399902,598.799988,882.25,1348.199951,205.649994,665.849976,1750.150024,1380.349976,778.25,6558.200195,1678.319946,102,121.837502,1988.900024,352.899994,639.5,301.450012,97.714996,3131.600098,969.25,1495.150024,6326.299805,485
28-04-2021,2616,707.849976,1049.165039,5279.149902,544.299988,923.799988,1476.300049,2407,621.099976,927.049988,1355.849976,205.550003,661.950012,1811.800049,1375.050049,782.200012,6571.100098,1662.199951,103.699997,124.3125,1996.050049,363.299988,643.099976,305.899994,97.105003,3123.800049,977.700012,1508.25,6364.149902,489.450012
29-04-2021,2613.550049,719.549988,1118.459961,5484.75,541.400024,909.75,1472.400024,2409.050049,621.25,939,1355.550049,204.350006,726.849976,1807.099976,1358.5,774.549988,6567.899902,1650.694946,103,123.834373,2023.199951,359.25,644.599976,301.850006,103.160004,3113.199951,976.799988,1506.300049,6375.049805,489.899994
30-04-2021,2540.100098,714.5,1103.949951,5453.799805,537.299988,899.5,1412.199951,2353.850098,600.400024,934.950012,1353.900024,202.699997,717.549988,1748.599976,1340.199951,752.849976,6459.799805,1631.109985,102.599998,123.75,1994.449951,353.450012,654.700012,293.950012,103.394997,3038.399902,961.75,1491.949951,6271.600098,492.399994
03-05-2021,2583.149902,703,1104.780029,5552.950195,558.700012,907.400024,1413.099976,2407.350098,597,913.950012,1351.800049,200.949997,723.25,1724.300049,1342.150024,753.099976,6598.299805,1650.069946,104.25,124.256248,1959.25,350.450012,658.799988,293,106.455002,3037,957.450012,1423.599976,6348.049805,487.5
04-05-2021,2588.149902,700.299988,1098.890015,5615.25,552.099976,901.25,1388.550049,2408.649902,591.549988,910.150024,1329.550049,199.550003,715.25,1732.150024,1337.650024,741,6508.100098,1653.810059,103.800003,122.625,1916.550049,351.600006,645,289.350006,106.404999,3048.949951,960.849976,1403.800049,6292.450195,481.850006
05-05-2021,2567.649902,717.150024,1110.880005,5517,559.900024,909.700012,1402.449951,2394.899902,602.650024,931.349976,1341.599976,201.550003,717.5,1770.300049,1338.199951,747.5,6591.899902,1655.02002,103.800003,122.681252,1919.75,355.350006,683.299988,291.5,106.894997,3096.350098,961.700012,1427.650024,6377.299805,490.799988
06-05-2021,2548.850098,715.849976,1103,5529.100098,558.349976,915.700012,1401.449951,2389.050049,608.650024,924.950012,1361.150024,202.75,729.5,1786.849976,1339.849976,747.150024,6665.899902,1672.699951,102.949997,121.162498,1929.900024,355.5,679.25,301.149994,110.055,3111.300049,977.75,1443.550049,6406.200195,512.450012
07-05-2021,2551.5,716.75,1131.560059,5491.049805,568.5,916.25,1414.599976,2413,606.75,925.599976,1352.400024,205.350006,757.099976,1779.949951,1342.900024,767.150024,6702.899902,1675.35498,105.050003,120.712502,1931.300049,358.200012,679.5,302.799988,118.235001,3132,980.799988,1448.699951,6484.799805,515.150024
10-05-2021,2557.5,715,1133.790039,5496.799805,572.700012,914,1419.300049,2432.550049,613.099976,945.25,1339.5,205.550003,758.700012,1810.199951,1395.099976,780.5,6757.350098,1676.359985,107.699997,123.637497,1925.699951,361.799988,698.150024,314.799988,121.654999,3145.149902,991.450012,1454.400024,6405.75,526
11-05-2021,2556.600098,707.049988,1119.640015,5426.549805,568.200012,907.150024,1403.699951,2402.899902,609.75,949.049988,1330.699951,204.050003,734.200012,1755.849976,1383.699951,775.599976,6738.950195,1687.094971,112.650002,125.690628,1933.699951,364.450012,707.849976,315.649994,123.389999,3123.199951,976.25,1435.949951,6487,518.25
12-05-2021,2556.100098,691.299988,1108.64502,5357.149902,561.799988,906.25,1399.5,2329.050049,594.950012,917.25,1326.949951,203.300003,707.75,1718.550049,1384.949951,760.299988,6820.399902,1671.375,113.25,127.012497,1913.550049,367.850006,702.650024,325.850006,117.864998,3088.5,962.099976,1454.800049,6392.25,507.850006
14-05-2021,2773.600098,685.099976,1096.810059,5327.950195,560.549988,910.299988,1387.150024,2376.800049,597.25,891.400024,1316.800049,212.350006,707.049988,1707.300049,1415.5,741.650024,6738.149902,1721.755005,111.300003,128.699997,1936.849976,360.5,691.099976,312.350006,113.209999,3050.75,951.950012,1456,6367.700195,498.350006
17-05-2021,2782.75,709.25,1124.755005,5424.399902,549.549988,921.900024,1439.949951,2376,623.599976,956.200012,1329.150024,212.550003,714.400024,1744,1386.849976,753.299988,6723.5,1703.699951,111.550003,128.362503,1960.550049,383.399994,686.950012,321.100006,115.065002,3069.800049,953.650024,1467.849976,6531.399902,499.649994
18-05-2021,2821.350098,711.900024,1140.795044,5687.200195,536.299988,931.549988,1477,2373.899902,633.099976,974.5,1339.949951,210.050003,717.200012,1754.599976,1417.650024,797.849976,6810.75,1717.38501,112.050003,131.034378,1987.800049,382.350006,690.849976,332.350006,117.949997,3089.350098,968.650024,1539.650024,6652.850098,508.25
19-05-2021,2816.649902,716.700012,1120.589966,5630.600098,528.299988,931.799988,1457.949951,2360.100098,625.25,967.099976,1336.550049,207.75,705.75,1730.699951,1403.5,784.599976,6775.600098,1744.425049,111.900002,131.428131,1996.349976,384.25,703.400024,314.5,116.43,3081.949951,978,1521.849976,6558.899902,511.549988
20-05-2021,2795.199951,705.900024,1122.545044,5590,520.700012,924.599976,1432.849976,2344.100098,618.549988,975.5,1339.449951,207,694.299988,1708.550049,1409.650024,803.150024,6737.549805,1727.709961,111.75,128.756256,1985.300049,384.549988,686.799988,307.75,110.485001,3060,972.950012,1531.349976,6570.75,508.399994
21-05-2021,2832.300049,730.700012,1126.974976,5630.799805,530.900024,930.650024,1497,2360.699951,642.450012,1016.25,1354.699951,209.050003,697.799988,1757.550049,1418.550049,819.150024,6811.649902,1749.194946,112.849998,128.306244,2000.900024,401.100006,690.349976,313.100006,111.25,3080.399902,980.650024,1539.150024,6638.049805,512.700012
24-05-2021,2818.949951,740.950012,1116.194946,5602.25,526.75,932.549988,1509.25,2336.399902,647.799988,1004.049988,1348.150024,211.5,681.400024,1755.400024,1443.25,810.200012,6885.899902,1737.574951,112.849998,129.853119,1985.550049,412.049988,690.599976,311.799988,109.184998,3081.850098,984.349976,1520.400024,6571.350098,514.950012
25-05-2021,2914.300049,731.599976,1137.109985,5618.799805,526.099976,940.799988,1478.800049,2344.149902,649.799988,993.549988,1361.900024,210.850006,700.950012,1750.400024,1450.900024,810.900024,6909.75,1752.900024,113.25,131.034378,1964.5,412.25,696.049988,315.299988,110.489998,3113.949951,993.200012,1569.300049,6556.049805,517.5
26-05-2021,2941.600098,735,1190.775024,5771.649902,525.799988,945.549988,1476.5,2352.949951,652.549988,998.150024,1397.349976,210.550003,682.150024,1740.599976,1472.900024,822.5,7028.450195,1752.680054,111.150002,126.956253,1969.650024,413.549988,703.599976,315.5,108.184998,3158.199951,1007.450012,1582.650024,6579.75,527.200012
27-05-2021,2951.25,750.25,1188.36499,5683.299805,519.950012,941.349976,1479.400024,2327.600098,652.700012,1006.75,1404.650024,211.199997,681.599976,1778.25,1482.75,828.549988,6964.149902,1777.255005,110.199997,128.503128,1978.199951,425.299988,699.75,318.600006,109.660004,3180.199951,1019.599976,1594.099976,6679.899902,541.299988
28-05-2021,2939.949951,739.950012,1171.255005,5609.549805,523.650024,943.650024,1501.150024,2322.800049,643.200012,1018.849976,1404.800049,212.850006,689.75,1800.099976,1477.199951,846.200012,6955.950195,1750.76001,108.949997,126.871872,2094.899902,422.049988,669.650024,318.950012,110.375,3144.100098,1026.150024,1577.150024,6597,538.650024
31-05-2021,2978.149902,750.25,1179.680054,5621.149902,534.950012,945.200012,1516.400024,2341.350098,662.200012,1013.450012,1393.650024,216.600006,710.549988,1807.800049,1465.550049,807.900024,7087.350098,1769.27002,110.5,126.84375,2160.449951,424.25,668.299988,318.700012,112.565002,3158.949951,1021.849976,1594.900024,6710.100098,538.900024
01-06-2021,2933.149902,745.099976,1183.224976,5786.100098,532.900024,950.549988,1511.449951,2358.449951,650.25,1009.75,1387.400024,215.199997,694.349976,1797.699951,1474.300049,806.400024,7091.049805,1776.550049,110.099998,126.224998,2168.25,432.600006,671.25,318.100006,110.029999,3153.399902,1030.400024,1591.5,6600.75,542.700012
02-06-2021,2905.350098,737.049988,1181.954956,5808,529.599976,943.450012,1504.099976,2358.649902,648.349976,1028,1379.75,209,705.450012,1782.599976,1471.449951,806.200012,7183.100098,1764.584961,111.099998,127.912498,2201.300049,437.200012,677.650024,323,112.355003,3129.300049,1016.900024,1585,6592.899902,543.049988
03-06-2021,2934.899902,750.450012,1182.055054,5901.649902,532.099976,939.849976,1520.199951,2361.899902,650.200012,1005.849976,1389.5,209.100006,713.849976,1814.75,1510.25,802.099976,7207.450195,1779.569946,111.800003,127.209373,2209.25,439.649994,675.5,325.450012,112.169998,3141.449951,1013.900024,1691,6635.799805,539
04-06-2021,2924,742.099976,1215.23999,5993.549805,532.700012,936.950012,1501.150024,2341.649902,642.799988,1009.25,1385.199951,208.800003,721.5,1810.199951,1537.599976,804.400024,7213.950195,1744.515015,111.849998,127.209373,2190.600098,433.600006,674.200012,334.950012,111.989998,3143.149902,1018.75,1674.949951,6663.100098,541.099976
07-06-2021,2934.100098,751.099976,1182.849976,5728.200195,536.549988,949.650024,1499.199951,2339.449951,648.25,1025.099976,1389.599976,211.449997,715.849976,1816.550049,1557.349976,803.799988,7279.299805,1753.219971,116.400002,132.862503,2227.300049,432.399994,675.049988,345.5,112.830002,3181.800049,1032.400024,1685.349976,6848.649902,548.299988
08-06-2021,2928.100098,746.099976,1173.084961,5756.5,546.799988,967.049988,1484,2354.300049,642.400024,1020.049988,1412.949951,213.649994,707.400024,1796.449951,1546.599976,807.799988,7335.700195,1748.765015,116.150002,131.625,2214.699951,427.149994,678.849976,352.850006,111.050003,3200.5,1058.550049,1712.75,6790.299805,550.5
09-06-2021,2944.100098,736.549988,1155.86499,5674.149902,540.799988,971.849976,1479.75,2356.300049,635.950012,1003.400024,1414.699951,212.399994,697.950012,1782.5,1518.699951,804.25,7240,1756.224976,118.150002,136.125,2174.75,421.450012,672.799988,343.25,110.089996,3199.5,1051.900024,1729.599976,6724.700195,544.049988
10-06-2021,2950.449951,743.549988,1199.160034,6087.600098,545.049988,968.5,1481.550049,2380.5,640.150024,1023.650024,1424.550049,209.399994,705.900024,1799.550049,1519.050049,807.150024,7199.149902,1754.709961,118.449997,135.871872,2182.699951,432.25,676.099976,344.600006,111.455002,3216.050049,1063.949951,1739.199951,6708.299805,554.25
11-06-2021,2957.100098,738.349976,1189.844971,6118.799805,540.900024,983.450012,1486.199951,2366.550049,635.599976,1015.450012,1446.75,207.949997,731.049988,1795.449951,1502.75,808.950012,7220.700195,1754.305054,118.75,138.543747,2213,429.549988,681.25,350.75,115.904999,3271.699951,1073.349976,1728.199951,6661.850098,554.299988
14-06-2021,2948.100098,736.25,1193.180054,6194.200195,539.200012,984.150024,1479.400024,2364.850098,635.099976,1024.199951,1461.400024,207.25,728.700012,1768.25,1515.650024,807.450012,7176.799805,1757.515015,118.150002,139.893753,2245.300049,430.350006,677.25,356,116.485001,3276.350098,1069.150024,1735.300049,6678.399902,561.599976
15-06-2021,3041.850098,750.75,1179.905029,6160.700195,542.599976,985.400024,1490.099976,2391.149902,645.049988,1033.550049,1472.849976,207.100006,725.299988,1771.599976,1510.949951,808.549988,7168.450195,1767.949951,117.900002,139.21875,2249.699951,429.5,673.200012,352.649994,117.445,3262.449951,1066.900024,1723.5,6666.049805,557.849976
16-06-2021,3019,749.5,1185.290039,6083,536.450012,979.099976,1484.150024,2409.149902,639.950012,1013.700012,1480.300049,207.850006,705.5,1760.699951,1490.650024,806.299988,7112.649902,1797.244995,119.800003,136.181244,2211.649902,425.950012,669.099976,349.299988,114.214996,3276.350098,1069.099976,1714,6585.700195,555.349976
17-06-2021,3060.350098,738.200012,1181.805054,6050,528.700012,986.349976,1465.949951,2416.899902,632.5,984.25,1497.050049,205.5,696.400024,1767.900024,1488.550049,805.450012,6968.75,1805.349976,117.25,134.831253,2215.550049,420.200012,664.700012,345.600006,110.364998,3320.100098,1080.25,1708.099976,6708.149902,558.900024
18-06-2021,3049.649902,736.549988,1199.800049,6087.299805,538.900024,975.200012,1479.849976,2480.75,630.25,994.900024,1504.5,204.600006,670.950012,1760.599976,1475.550049,781.900024,6958.700195,1767.829956,113.550003,131.0625,2225.050049,412.799988,668.400024,337.549988,109.129997,3297,1070.75,1708.949951,6693.75,550.099976
21-06-2021,3069.550049,739.650024,1216.170044,6115.850098,539.5,981.75,1488.5,2516.100098,631.049988,1007.799988,1500.349976,204.550003,672.799988,1772.650024,1466.900024,776.950012,6901.5,1764.25,117.949997,132.159378,2237.600098,419.549988,671.25,334.350006,110.550003,3272.449951,1063.199951,1742.900024,6781.25,542.200012
22-06-2021,3010.850098,739.599976,1213.305054,6017.399902,536.650024,981.450012,1484.349976,2489.600098,630.599976,1000.349976,1511.699951,205.050003,675.049988,1760,1499.150024,775.400024,7263.75,1745.119995,118.300003,131.625,2226,418.75,666.450012,337.950012,111.355003,3300.649902,1056,1756.800049,6856.5,556.450012
23-06-2021,2988.5,732.400024,1228.079956,6015.200195,534.099976,972.700012,1485.150024,2479.5,624.549988,999.25,1502.849976,204.050003,665.5,1736.800049,1479.800049,781.900024,7432.950195,1740.60498,117.25,130.612503,2205.100098,418.899994,665.150024,335.25,109.980003,3262.100098,1056.25,1782.75,6903.700195,540.299988
24-06-2021,3042.899902,739.049988,1229.734985,6042.899902,528.799988,990.700012,1506.25,2489.899902,633.799988,1001.549988,1559.150024,203.350006,679.200012,1738,1504.099976,792.099976,7529.600098,1759.640015,118.050003,130.021881,2153.350098,417.100006,664.700012,334.549988,111.324997,3373.600098,1079.849976,1780.599976,6959.200195,549
25-06-2021,3003.25,761.349976,1248.875,6074.649902,535,995.5,1514.150024,2449.149902,648.650024,1012.700012,1574.449951,205.050003,689.5,1734.949951,1522.900024,794.099976,7643.700195,1750.150024,116.050003,129.853119,2104.300049,428.75,672.200012,339.549988,116.5,3380.699951,1089.25,1755.449951,6922.149902,547.549988
28-06-2021,2982.850098,762.400024,1238.02002,6035.25,531.150024,985.549988,1508.099976,2460,650.099976,1007.349976,1571.550049,203.649994,695.400024,1732.5,1513.949951,793.549988,7593.850098,1750.810059,116.150002,130.387497,2086,426.649994,676.25,342.899994,118.404999,3335.600098,1104.800049,1728,6868.600098,547.25
29-06-2021,3001.399902,752.099976,1230.025024,6052.850098,524.849976,983.700012,1501.599976,2493.550049,640.200012,1017.25,1562.599976,203.350006,685.900024,1705.400024,1510.5,781.75,7484.649902,1757.869995,117.599998,132.665619,2087.199951,421.5,677.25,341.549988,117.245003,3339.600098,1088.550049,1731.75,6823.649902,542.5
30-06-2021,2990.850098,748.299988,1211.660034,6016.149902,525.049988,984.400024,1498.050049,2469.600098,630.849976,1016.150024,1581.25,202.75,684,1706.400024,1501.25,778.349976,7513.799805,1767.675049,116.400002,130.668747,2110.899902,419.25,675.5,339.549988,116.684998,3345.25,1095.099976,1732.099976,6776.649902,545.650024
01-07-2021,3023.300049,746.549988,1181.310059,5967.25,522.849976,985.650024,1486.449951,2476.75,630.650024,1007.599976,1560.449951,203,680.299988,1715.25,1492.25,779.25,7585.899902,1764.160034,117.25,129.881256,2097.75,420.399994,684.75,344.200012,116.334999,3341,1085.199951,1741.949951,6707.649902,539.400024
02-07-2021,3004.449951,750.650024,1174.834961,5998.200195,524.849976,984.900024,1480.650024,2488.5,640.299988,1009.950012,1567.400024,202.399994,671.450012,1716.300049,1485.900024,782.450012,7569.799805,1760.275024,117.300003,128.278122,2129.199951,424.549988,680.799988,344.850006,113.595001,3325.550049,1089.449951,1756.5,6720.75,538.75
